Fp_img,Bn_img,Date,Type_img,Z_m,Tide,Date_h,Dir_m,Tp_m,Hs_m,bathy,X_Y,Lum_pix
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-13-45-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2018-01-31-13-45-00-000_zplane_3.7_R_blended_timex.png,2018-01-31 13:45:00,timex,3.7,3.68,2018-01-31 14,307.5,11.559999741613863,1.409999968484044,2018-01-31,"(70, 70)",148
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-08-45-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-01-08-45-00-000_zplane_1.7_R_blended_timex.png,2021-03-01 08:45:00,timex,1.7,1.7527,2021-03-01 09,292.5,14.09999968484044,1.2799999713897705,2021-03-03,"(70, 70)",151
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-21-04-15-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2021-06-21-04-15-00-000_zplane_1.9_R_blended_snap.png,2021-06-21 04:15:00,snap,1.9,1.8302,2021-06-21 05,292.5,11.219999749213455,1.529999965801835,2021-06-21,"(80, 100)",138
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-14-45-00-000_zplane_1.7_R_blended_snap.png,biarritz_3_2_1_2021-03-03-14-45-00-000_zplane_1.7_R_blended_snap.png,2021-03-03 14:45:00,snap,1.7,1.6571,2021-03-03 15,291.8,12.42999972216785,1.269999971613288,2021-03-03,"(70, 70)",175
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-10-45-00-000_zplane_0.5_blended_timex.png,biarritz_3_2_1_2017-03-29-10-45-00-000_zplane_0.5_blended_timex.png,2017-03-29 10:45:00,timex,0.5,0.41,2017-03-29 11,277.5,18.529999585822225,0.8999999798834324,2017-03-27,"(70, 70)",144
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-17-00-00-000_zplane_4.3_blended_snap.png,biarritz_3_2_1_2017-03-29-17-00-00-000_zplane_4.3_blended_snap.png,2017-03-29 17:00:00,snap,4.3,4.3975,2017-03-29 18,277.5,17.81999960169196,1.4299999680370092,2017-03-27,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-07-30-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-06-19-07-30-00-000_zplane_2.7_R_blended_timex.png,2021-06-19 07:30:00,timex,2.7,2.6666,2021-06-19 08,307.5,10.06999977491796,1.4299999680370092,2021-06-21,"(80, 100)",134
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-14-30-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2018-01-28-14-30-00-000_zplane_3.3_R_blended_snap.png,2018-01-28 14:30:00,snap,3.3,3.37,2018-01-28 15,307.5,12.249999726191165,1.699999962002039,2018-01-31,"(70, 70)",126
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-13-30-00-000_zplane_3.7_blended_snap.png,biarritz_3_2_1_2017-03-27-13-30-00-000_zplane_3.7_blended_snap.png,2017-03-27 13:30:00,snap,3.7,3.6304,2017-03-27 14,307.5,15.049999663606286,0.789999982342124,2017-03-27,"(70, 70)",140
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-04-45-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-06-19-04-45-00-000_zplane_1.5_R_blended_timex.png,2021-06-19 04:45:00,timex,1.5,1.494,2021-06-19 05,307.5,10.089999774470924,1.579999964684248,2021-06-21,"(80, 100)",142
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:00:00,snap,4.5,4.47,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",193
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-11-30-00-000_zplane_0.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-11-30-00-000_zplane_0.7_R_blended_snap.png,2021-03-02 11:30:00,snap,0.7,0.6976,2021-03-02 12,292.5,13.04999970830977,1.0699999760836365,2021-03-03,"(70, 70)",149
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-11-30-00-000_zplane_0.5_blended_timex.png,biarritz_3_2_1_2017-03-29-11-30-00-000_zplane_0.5_blended_timex.png,2017-03-29 11:30:00,timex,0.5,0.439,2017-03-29 12,277.5,18.62999958358705,0.92999997921288,2017-03-27,"(70, 70)",142
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-04-14-45-00-000_zplane_1.3_R_blended_timex.png,2021-03-04 14:45:00,timex,1.3,1.3502,2021-03-04 15,292.5,10.799999758601189,0.8499999810010195,2021-03-03,"(70, 70)",164
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_snap.png,2021-03-02 07:45:00,snap,3.5,3.5359,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",142
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-17-00-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-17-00-00-000_zplane_4.1_R_blended_timex.png,2021-03-02 17:00:00,timex,4.1,4.1193,2021-03-02 18,292.5,15.479999653995035,1.1299999747425318,2021-03-03,"(70, 70)",187
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-11-30-00-000_zplane_2.3_R_blended_snap.png,biarritz_3_2_1_2018-01-30-11-30-00-000_zplane_2.3_R_blended_snap.png,2018-01-30 11:30:00,snap,2.3,2.4,2018-01-30 12,307.5,13.199999704957008,1.8999999575316904,2018-01-31,"(70, 70)",141
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-16-00-00-000_zplane_2.7_R_blended_snap.png,biarritz_3_2_1_2021-03-03-16-00-00-000_zplane_2.7_R_blended_snap.png,2021-03-03 16:00:00,snap,2.7,2.7991,2021-03-03 17,277.5,12.289999725297092,1.2399999722838402,2021-03-03,"(70, 70)",184
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-04-15-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-06-19-04-15-00-000_zplane_1.5_R_blended_timex.png,2021-06-19 04:15:00,timex,1.5,1.43,2021-06-19 05,307.5,10.089999774470924,1.579999964684248,2021-06-21,"(80, 100)",141
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-11-15-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2018-01-28-11-15-00-000_zplane_3.5_R_blended_snap.png,2018-01-28 11:15:00,snap,3.5,3.44,2018-01-28 12,307.5,10.83999975770712,1.499999966472387,2018-01-31,"(70, 70)",144
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-16-00-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-06-19-16-00-00-000_zplane_1.5_R_blended_timex.png,2021-06-19 16:00:00,timex,1.5,1.5839,2021-06-19 17,307.5,8.999999798834324,1.3599999696016312,2021-06-21,"(80, 100)",174
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-15-30-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2021-03-04-15-30-00-000_zplane_1.9_R_blended_timex.png,2021-03-04 15:30:00,timex,1.9,1.8386,2021-03-04 16,292.5,10.759999759495258,0.8299999814480543,2021-03-03,"(70, 70)",170
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-16-00-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2018-01-30-16-00-00-000_zplane_3.9_R_blended_snap.png,2018-01-30 16:00:00,snap,3.9,3.88,2018-01-30 17,307.5,12.749999715015292,1.8499999586492777,2018-01-31,"(70, 70)",159
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-04-30-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-06-20-04-30-00-000_zplane_1.5_R_blended_timex.png,2021-06-20 04:30:00,timex,1.5,1.43,2021-06-20 05,307.5,8.979999799281359,0.9699999783188104,2021-06-21,"(80, 100)",132
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-13-15-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-06-19-13-15-00-000_zplane_2.7_R_blended_timex.png,2021-06-19 13:15:00,timex,2.7,2.754,2021-06-19 14,307.5,9.36999979056418,1.4199999682605269,2021-06-21,"(80, 100)",151
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-12-15-00-000_zplane_0.7_R_blended_snap.png,biarritz_3_2_1_2021-03-01-12-15-00-000_zplane_0.7_R_blended_snap.png,2021-03-01 12:15:00,snap,0.7,0.6558,2021-03-01 13,292.5,14.849999668076634,1.289999971166253,2021-03-03,"(70, 70)",152
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-18-15-00-000_zplane_3.1_blended_timex.png,biarritz_3_2_1_2017-03-28-18-15-00-000_zplane_3.1_blended_timex.png,2017-03-28 18:15:00,timex,3.1,3.1156,2017-03-28 19,292.5,12.499999720603228,1.0399999767541883,2017-03-27,"(70, 70)",203
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-13-30-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-01-13-30-00-000_zplane_1.7_R_blended_timex.png,2021-03-01 13:30:00,timex,1.7,1.6313,2021-03-01 14,292.5,15.079999662935734,1.3099999707192185,2021-03-03,"(70, 70)",154
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-14-15-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-03-14-15-00-000_zplane_1.3_R_blended_timex.png,2021-03-03 14:15:00,timex,1.3,1.238,2021-03-03 15,291.8,12.42999972216785,1.269999971613288,2021-03-03,"(70, 70)",177
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-15-00-00-000_zplane_3.9_blended_snap.png,biarritz_3_2_1_2017-03-29-15-00-00-000_zplane_3.9_blended_snap.png,2017-03-29 15:00:00,snap,3.9,3.901,2017-03-29 16,277.5,18.519999586045746,1.2599999718368051,2017-03-27,"(70, 70)",128
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-08-45-00-000_zplane_0.7_R_blended_timex.png,biarritz_3_2_1_2018-01-30-08-45-00-000_zplane_0.7_R_blended_timex.png,2018-01-30 08:45:00,timex,0.7,0.68,2018-01-30 09,307.5,13.279999703168867,1.939999956637621,2018-01-31,"(70, 70)",143
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-04-09-15-00-000_zplane_3.5_R_blended_snap.png,2021-03-04 09:15:00,snap,3.5,3.4121,2021-03-04 10,292.5,11.369999745860696,0.9199999794363976,2021-03-03,"(70, 70)",148
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:45:00,snap,4.5,4.4239,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",193
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-09-15-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-05-09-15-00-000_zplane_3.7_R_blended_snap.png,2021-03-05 09:15:00,snap,3.7,3.6746,2021-03-05 10,292.5,13.379999700933697,0.7999999821186066,2021-03-03,"(70, 70)",192
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-07-00-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2021-06-20-07-00-00-000_zplane_1.9_R_blended_timex.png,2021-06-20 07:00:00,timex,1.9,1.8633,2021-06-20 08,307.5,8.799999803304672,0.9499999787658452,2021-06-21,"(80, 100)",151
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-05-30-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-06-20-05-30-00-000_zplane_1.5_R_blended_snap.png,2021-06-20 05:30:00,snap,1.5,1.4009999999999998,2021-06-20 06,307.5,8.949999799951911,0.959999978542328,2021-06-21,"(80, 100)",152
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-04-18-00-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-03-04-18-00-00-000_zplane_3.7_R_blended_timex.png,2021-03-04 18:00:00,timex,3.7,3.6614,2021-03-04 19,292.5,10.449999766424298,0.789999982342124,2021-03-03,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-13-45-00-000_zplane_2.5_R_blended_snap.png,biarritz_3_2_1_2021-06-19-13-45-00-000_zplane_2.5_R_blended_snap.png,2021-06-19 13:45:00,snap,2.5,2.472,2021-06-19 14,307.5,9.36999979056418,1.4199999682605269,2021-06-21,"(80, 100)",177
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-14-15-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-05-14-15-00-000_zplane_1.1_R_blended_snap.png,2021-03-05 14:15:00,snap,1.1,1.1761,2021-03-05 15,277.5,14.229999681934714,1.099999975413084,2021-03-03,"(70, 70)",173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-16-15-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-06-19-16-15-00-000_zplane_1.5_R_blended_snap.png,2021-06-19 16:15:00,snap,1.5,1.565,2021-06-19 17,307.5,8.999999798834324,1.3599999696016312,2021-06-21,"(80, 100)",154
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-13-45-00-000_zplane_3.7_blended_snap.png,biarritz_3_2_1_2017-03-27-13-45-00-000_zplane_3.7_blended_snap.png,2017-03-27 13:45:00,snap,3.7,3.7889,2017-03-27 14,307.5,15.049999663606286,0.789999982342124,2017-03-27,"(70, 70)",141
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-10-30-00-000_zplane_3.1_R_blended_timex.png,biarritz_3_2_1_2018-01-28-10-30-00-000_zplane_3.1_R_blended_timex.png,2018-01-28 10:30:00,timex,3.1,3.06,2018-01-28 11,307.5,10.719999760389328,1.4499999675899744,2018-01-31,"(70, 70)",123
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-15-15-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-15-15-00-000_zplane_2.7_R_blended_timex.png,2021-03-02 15:15:00,timex,2.7,2.7172,2021-03-02 16,292.5,14.16999968327582,1.1099999751895666,2021-03-03,"(70, 70)",172
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-08-30-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2018-01-29-08-30-00-000_zplane_1.1_R_blended_timex.png,2018-01-29 08:30:00,timex,1.1,1.11,2018-01-29 09,307.5,12.81999971345067,1.959999956190586,2018-01-31,"(70, 70)",120
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-05-09-15-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-03-05-09-15-00-000_zplane_3.7_R_blended_timex.png,2021-03-05 09:15:00,timex,3.7,3.6746,2021-03-05 10,292.5,13.379999700933697,0.7999999821186066,2021-03-03,"(70, 70)",186
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-15-45-00-000_zplane_3.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-15-45-00-000_zplane_3.1_R_blended_timex.png,2021-03-02 15:45:00,timex,3.1,3.1886,2021-03-02 16,292.5,14.16999968327582,1.1099999751895666,2021-03-03,"(70, 70)",186
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-09-00-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-09-00-00-000_zplane_1.5_R_blended_snap.png,2021-03-01 09:00:00,snap,1.5,1.4892,2021-03-01 10,292.5,14.16999968327582,1.2799999713897705,2021-03-03,"(70, 70)",144
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-13-00-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-06-20-13-00-00-000_zplane_3.5_R_blended_snap.png,2021-06-20 13:00:00,snap,3.5,3.5413,2021-06-20 14,307.5,13.019999708980322,0.979999978095293,2021-06-21,"(80, 100)",139
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-09-00-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-09-00-00-000_zplane_1.5_R_blended_timex.png,2021-03-01 09:00:00,timex,1.5,1.4892,2021-03-01 10,292.5,14.16999968327582,1.2799999713897705,2021-03-03,"(70, 70)",152
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-12-15-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-06-20-12-15-00-000_zplane_3.7_R_blended_timex.png,2021-06-20 12:15:00,timex,3.7,3.7675,2021-06-20 13,307.5,13.219999704509974,0.959999978542328,2021-06-21,"(80, 100)",185
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_timex.png,2021-03-02 07:15:00,timex,3.9,3.9369,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",193
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-15-30-00-000_zplane_4.3_blended_timex.png,biarritz_3_2_1_2017-03-29-15-30-00-000_zplane_4.3_blended_timex.png,2017-03-29 15:30:00,timex,4.3,4.2018,2017-03-29 16,277.5,18.519999586045746,1.2599999718368051,2017-03-27,"(70, 70)",132
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-10-45-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-06-20-10-45-00-000_zplane_3.7_R_blended_timex.png,2021-06-20 10:45:00,timex,3.7,3.741,2021-06-20 11,307.5,8.709999805316329,0.9499999787658452,2021-06-21,"(80, 100)",162
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-13-00-00-000_zplane_2.5_blended_snap.png,biarritz_3_2_1_2017-03-28-13-00-00-000_zplane_2.5_blended_snap.png,2017-03-28 13:00:00,snap,2.5,2.5491,2017-03-28 14,292.5,13.039999708533289,1.0099999774247408,2017-03-27,"(70, 70)",128
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-28-16-45-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2018-01-28-16-45-00-000_zplane_1.9_R_blended_timex.png,2018-01-28 16:45:00,timex,1.9,1.86,2018-01-28 17,307.5,12.42999972216785,1.8699999582022429,2018-01-31,"(70, 70)",145
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-13-15-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-01-13-15-00-000_zplane_1.3_R_blended_timex.png,2021-03-01 13:15:00,timex,1.3,1.3842,2021-03-01 14,292.5,15.079999662935734,1.3099999707192185,2021-03-03,"(70, 70)",148
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-11-00-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2018-01-30-11-00-00-000_zplane_1.9_R_blended_snap.png,2018-01-30 11:00:00,snap,1.9,1.96,2018-01-30 12,307.5,13.199999704957008,1.8999999575316904,2018-01-31,"(70, 70)",131
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-31-13-15-00-000_zplane_3.3_R_blended_timex.png,biarritz_3_2_1_2018-01-31-13-15-00-000_zplane_3.3_R_blended_timex.png,2018-01-31 13:15:00,timex,3.3,3.26,2018-01-31 14,307.5,11.559999741613863,1.409999968484044,2018-01-31,"(70, 70)",182
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-03-17-15-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-03-03-17-15-00-000_zplane_3.9_R_blended_snap.png,2021-03-03 17:15:00,snap,3.9,3.8031,2021-03-03 18,291.8,12.169999727979302,1.2099999729543924,2021-03-03,"(70, 70)",202
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-19-06-45-00-000_zplane_2.3_R_blended_snap.png,biarritz_3_2_1_2021-06-19-06-45-00-000_zplane_2.3_R_blended_snap.png,2021-06-19 06:45:00,snap,2.3,2.2544,2021-06-19 07,307.5,10.089999774470924,1.479999966919422,2021-06-21,"(80, 100)",138
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-25-11-00-00-000_zplane_2.5_blended_timex.png,biarritz_3_2_1_2017-03-25-11-00-00-000_zplane_2.5_blended_timex.png,2017-03-25 11:00:00,timex,2.5,2.5936,2017-03-25 12,322.5,11.029999753460288,1.219999972730875,2017-03-27,"(70, 70)",195
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-29-13-15-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2018-01-29-13-15-00-000_zplane_3.9_R_blended_snap.png,2018-01-29 13:15:00,snap,3.9,3.97,2018-01-29 14,307.5,12.989999709650874,1.9499999564141035,2018-01-31,"(70, 70)",141
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-07-15-00-000_zplane_3.3_R_blended_timex.png,biarritz_3_2_1_2021-03-01-07-15-00-000_zplane_3.3_R_blended_timex.png,2021-03-01 07:15:00,timex,3.3,3.3611,2021-03-01 08,292.5,14.129999684169888,1.2799999713897705,2021-03-03,"(70, 70)",150
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-11-30-00-000_zplane_0.5_blended_snap.png,biarritz_3_2_1_2017-03-29-11-30-00-000_zplane_0.5_blended_snap.png,2017-03-29 11:30:00,snap,0.5,0.439,2017-03-29 12,277.5,18.62999958358705,0.92999997921288,2017-03-27,"(70, 70)",141
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_timex.png,2021-03-02 09:00:00,timex,2.3,2.2199,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",156
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2018-01-30-09-30-00-000_zplane_0.9_R_blended_snap.png,biarritz_3_2_1_2018-01-30-09-30-00-000_zplane_0.9_R_blended_snap.png,2018-01-30 09:30:00,snap,0.9,0.9,2018-01-30 10,307.5,13.309999702498317,1.919999957084656,2018-01-31,"(70, 70)",142
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-11-15-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-06-20-11-15-00-000_zplane_3.9_R_blended_snap.png,2021-06-20 11:15:00,snap,3.9,3.809,2021-06-20 12,307.5,13.529999697580934,0.9399999789893628,2021-06-21,"(80, 100)",142
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-28-13-00-00-000_zplane_2.5_blended_timex.png,biarritz_3_2_1_2017-03-28-13-00-00-000_zplane_2.5_blended_timex.png,2017-03-28 13:00:00,timex,2.5,2.5491,2017-03-28 14,292.5,13.039999708533289,1.0099999774247408,2017-03-27,"(70, 70)",126
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-13-30-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2021-06-20-13-30-00-000_zplane_3.3_R_blended_snap.png,2021-06-20 13:30:00,snap,3.3,3.3037,2021-06-20 14,307.5,13.019999708980322,0.979999978095293,2021-06-21,"(80, 100)",160
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-20-10-00-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-06-20-10-00-00-000_zplane_3.5_R_blended_snap.png,2021-06-20 10:00:00,snap,3.5,3.481,2021-06-20 11,307.5,8.709999805316329,0.9499999787658452,2021-06-21,"(80, 100)",167
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-27-10-45-00-000_zplane_1.3_blended_snap.png,biarritz_3_2_1_2017-03-27-10-45-00-000_zplane_1.3_blended_snap.png,2017-03-27 10:45:00,snap,1.3,1.2278,2017-03-27 11,307.5,12.039999730885029,0.8199999816715717,2017-03-27,"(70, 70)",131
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-16-15-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-16-15-00-000_zplane_3.7_R_blended_snap.png,2021-03-02 16:15:00,snap,3.7,3.6291,2021-03-02 17,292.5,15.119999662041664,1.1099999751895666,2021-03-03,"(70, 70)",189
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2017-03-29-06-00-01-000_zplane_3.9_blended_timex.png,biarritz_3_2_1_2017-03-29-06-00-01-000_zplane_3.9_blended_timex.png,2017-03-29 06:00:00,timex,3.9,3.8064,2017-03-29 07,291.9,10.889999756589532,0.9999999776482582,2017-03-27,"(70, 70)",151
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-06-21-04-30-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-06-21-04-30-00-000_zplane_1.7_R_blended_timex.png,2021-06-21 04:30:00,timex,1.7,1.6721,2021-06-21 05,292.5,11.219999749213455,1.529999965801835,2021-06-21,"(80, 100)",139
